fold,seed,policy,tau_overlap,tau_dual,tau_rgb_uncertain,margin,AP50,smoke_AP50,fire_AP50,person_AP50,delta_AP50_vs_rgb,dual_acceptance_ratio,n_rgb_boxes,n_dual_boxes,n_output_boxes
fold2,42,GateB,0.5,0.2,0.5,0.05,0.2495806262435773,0.49915903700492165,2.215482232940233e-06,0,-0.002612491950831075,0.04365746652674699,39807,79093,43260
fold2,42,GateB,0.5,0.2,0.5,0.1,0.24958062649150503,0.49915903700492165,2.215978088408662e-06,0,-0.002612491702903341,0.04334138292895705,39807,79093,43235
fold2,42,GateB,0.5,0.2,0.5,0.2,0.24900481473566333,0.4980074110106278,2.2184606988594894e-06,0,-0.0031883034587450454,0.04135637793483621,39807,79093,43078
fold2,42,GateB,0.5,0.2,0.7,0.05,0.14937735526304965,0.29875249504386636,2.215482232940233e-06,0,-0.10281576293135872,0.05140783634455641,39807,79093,43873
fold2,42,GateB,0.5,0.2,0.7,0.1,0.1493773555109774,0.29875249504386636,2.215978088408662e-06,0,-0.10281576268343098,0.051091752746766465,39807,79093,43848
fold2,42,GateB,0.5,0.2,0.7,0.2,0.14921462166465435,0.29842702486860984,2.2184606988594894e-06,0,-0.10297849652975402,0.049081461064822425,39807,79093,43689
fold2,42,GateB,0.5,0.3,0.3,0.05,0.24896449560675077,0.49792532553778923,3.665675712332433e-06,0,-0.0032286225876576036,0.009520437965433098,39807,79093,40560
fold2,42,GateB,0.5,0.3,0.3,0.1,0.24896449560675077,0.49792532553778923,3.665675712332433e-06,0,-0.0032286225876576036,0.009444577901963512,39807,79093,40554
fold2,42,GateB,0.5,0.3,0.3,0.2,0.24896449560675077,0.49792532553778923,3.665675712332433e-06,0,-0.0032286225876576036,0.00922964105546635,39807,79093,40537
fold2,42,GateB,0.5,0.3,0.5,0.05,0.24958135134031698,0.49915903700492165,3.665675712332433e-06,0,-0.0026117668540913963,0.009697444780195467,39807,79093,40574
fold2,42,GateB,0.5,0.3,0.5,0.1,0.24958135134031698,0.49915903700492165,3.665675712332433e-06,0,-0.0026117668540913963,0.009583654684991087,39807,79093,40565
fold2,42,GateB,0.5,0.3,0.5,0.2,0.24900553834317005,0.4980074110106278,3.665675712332433e-06,0,-0.0031875798512383258,0.009254927743289546,39807,79093,40539
fold2,42,GateB,0.5,0.3,0.7,0.05,0.14937808035978933,0.29875249504386636,3.665675712332433e-06,0,-0.10281503783461904,0.01744781459800488,39807,79093,41187
fold2,42,GateB,0.5,0.3,0.7,0.1,0.14937808035978933,0.29875249504386636,3.665675712332433e-06,0,-0.10281503783461904,0.0173340245028005,39807,79093,41178
fold2,42,GateB,0.5,0.3,0.7,0.2,0.14921534527216107,0.29842702486860984,3.665675712332433e-06,0,-0.1029777729222473,0.016980010873275764,39807,79093,41150
fold2,42,GateB,0.6,0.05,0.3,0.05,0.2583362490836618,0.5166716252180996,8.729492240354348e-07,0,0.006143130889253445,0.338007156132654,39807,79093,66541
fold2,42,GateB,0.6,0.05,0.3,0.1,0.2584735165629506,0.5169461484506875,8.846752136122026e-07,0,0.006280398368542217,0.32581897260187376,39807,79093,65577
fold2,42,GateB,0.6,0.05,0.3,0.2,0.2587595071180266,0.5175181146367347,8.995993184635564e-07,0,0.006566388923618216,0.3133779221928616,39807,79093,64593
fold2,42,GateB,0.6,0.05,0.5,0.05,0.2589370748970576,0.5178732768705457,8.729235694310313e-07,0,0.006743956702649212,0.3382220929791511,39807,79093,66558
fold2,42,GateB,0.6,0.05,0.5,0.1,0.2590764249985315,0.5181519653218494,8.846752136122026e-07,0,0.006883306804123135,0.3259833360727245,39807,79093,65590
fold2,42,GateB,0.6,0.05,0.5,0.2,0.25879807943892674,0.517595259278535,8.995993184635564e-07,0,0.00660496124451837,0.31341585222459634,39807,79093,64596
fold2,42,GateB,0.6,0.05,0.7,0.05,0.15873175815135157,0.3174626433791337,8.729235694310313e-07,0,-0.0934613600430568,0.34659198664862884,39807,79093,67220
fold2,42,GateB,0.6,0.05,0.7,0.1,0.15887064693422193,0.31774040919323027,8.846752136122026e-07,0,-0.09332247126018645,0.3343532297422022,39807,79093,66252
fold2,42,GateB,0.6,0.05,0.7,0.2,0.1590076910437438,0.3180144824881691,8.995993184635564e-07,0,-0.09318542715066458,0.32174781586233925,39807,79093,65255
fold2,42,GateB,0.6,0.1,0.3,0.05,0.2538007237567441,0.5076001042170747,1.3432964135776821e-06,0,0.0016076055623357455,0.16264397607879333,39807,79093,52671
fold2,42,GateB,0.6,0.1,0.3,0.1,0.2538259362903221,0.5076505281289945,1.344451649709397e-06,0,0.0016328180959137018,0.16034288748688252,39807,79093,52489
fold2,42,GateB,0.6,0.1,0.3,0.2,0.2539739071501333,0.5079464425920235,1.3717082431435165e-06,0,0.0017807889557249212,0.14940639500335048,39807,79093,51624
fold2,42,GateB,0.6,0.1,0.5,0.05,0.25440864082098213,0.5088159384062976,1.3432356666680099e-06,0,0.0022155226265737626,0.16285891292529048,39807,79093,52688
fold2,42,GateB,0.6,0.1,0.5,0.1,0.25443504876722833,0.508868753082807,1.344451649709397e-06,0,0.0022419305728199612,0.1605072509577333,39807,79093,52502
fold2,42,GateB,0.6,0.1,0.5,0.2,0.2540136068384107,0.5080258419685783,1.3717082431435165e-06,0,0.001820488644002305,0.14944432503508528,39807,79093,51627
fold2,42,GateB,0.6,0.1,0.7,0.05,0.1542047462707265,0.3084081493057863,1.3432356666680099e-06,0,-0.09798837192368187,0.1706219260870115,39807,79093,53302
fold2,42,GateB,0.6,0.1,0.7,0.1,0.15423114608731148,0.3084609477229732,1.344451649709397e-06,0,-0.0979619721070969,0.1682702641194543,39807,79093,53116
fold2,42,GateB,0.6,0.1,0.7,0.2,0.15422341376740178,0.3084454558265604,1.3717082431435165e-06,0,-0.09796970442700659,0.1571694081650715,39807,79093,52238
fold2,42,GateB,0.6,0.2,0.3,0.05,0.24896375583470373,0.49792532553778923,2.186131618240208e-06,0,-0.0032293623597046406,0.043771256621951374,39807,79093,43269
fold2,42,GateB,0.6,0.2,0.3,0.1,0.24896375583470373,0.49792532553778923,2.186131618240208e-06,0,-0.0032293623597046406,0.043581606463277404,39807,79093,43254
fold2,42,GateB,0.6,0.2,0.3,0.2,0.248963756720364,0.49792532553778923,2.1879029387912276e-06,0,-0.0032293614740443732,0.04245634885514521,39807,79093,43165
fold2,42,GateB,0.6,0.2,0.5,0.05,0.24958061156826994,0.49915903700492165,2.186131618240208e-06,0,-0.0026125066261384333,0.04396090678062534,39807,79093,43284
fold2,42,GateB,0.6,0.2,0.5,0.1,0.24958061156826994,0.49915903700492165,2.186131618240208e-06,0,-0.0026125066261384333,0.04373332659021658,39807,79093,43266
fold2,42,GateB,0.6,0.2,0.5,0.2,0.24900479945678328,0.4980074110106278,2.1879029387912276e-06,0,-0.0031883187376250954,0.0424816355429684,39807,79093,43167
fold2,42,GateB,0.6,0.2,0.7,0.05,0.1493773405877423,0.29875249504386636,2.186131618240208e-06,0,-0.10281577760666608,0.051711276598434754,39807,79093,43897
fold2,42,GateB,0.6,0.2,0.7,0.1,0.1493773405877423,0.29875249504386636,2.186131618240208e-06,0,-0.10281577760666608,0.051483696408026,39807,79093,43879
fold2,42,GateB,0.6,0.2,0.7,0.2,0.1492146063857743,0.29842702486860984,2.1879029387912276e-06,0,-0.10297851180863407,0.05020671867295462,39807,79093,43778
fold2,42,GateB,0.6,0.3,0.3,0.05,0.24896448682749797,0.49792532553778923,3.6481172067096173e-06,0,-0.0032286313669104005,0.009558367997167892,39807,79093,40563
fold2,42,GateB,0.6,0.3,0.3,0.1,0.24896448682749797,0.49792532553778923,3.6481172067096173e-06,0,-0.0032286313669104005,0.009482507933698304,39807,79093,40557
fold2,42,GateB,0.6,0.3,0.3,0.2,0.24896448682749797,0.49792532553778923,3.6481172067096173e-06,0,-0.0032286313669104005,0.009330787806759132,39807,79093,40545
fold2,42,GateB,0.6,0.3,0.5,0.05,0.24958134256106418,0.49915903700492165,3.6481172067096173e-06,0,-0.0026117756333441933,0.009735374811930259,39807,79093,40577
