source,method,fold,seed,tau_overlap,tau_dual,AP50,smoke_AP50,fire_AP50,person_AP50,delta_AP50_vs_rgb,acceptance_ratio,notes
R-Fuse,rfuse_rule_v1,1,42,0.7,0.05,0.2052985411604311,0.0,0.6158956234812932,0.0,0.133388423124432,0.32414016872160933,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.05,0.21275976203458502,0.0,0.6382792861037551,0.0,0.14084964399858596,0.3383084577114428,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.05,0.21728780464134692,0.0,0.6518634139240408,0.0,0.14537768660534783,0.34577114427860695,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.05,0.217581291593665,0.0,0.6527438747809949,0.0,0.1456711735576659,0.3463119186675319,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.20292619662092015,0.0,0.6087785898627605,0.0,0.1310160785849211,0.3096474150984209,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.2100511718357002,0.0,0.6301535155071006,0.0,0.13814105379970115,0.3226260004326195,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.21401117012581158,0.0,0.6420335103774347,0.0,0.1421010520898125,0.32900713822193384,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.2140597899633274,0.0,0.6421793698899821,0.0,0.1421496719273283,0.3293316028552888,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.2029276114101295,0.0,0.6087828342303885,0.0,0.13101749337413043,0.30953926022063594,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.2100524396191116,0.0,0.6301573188573348,0.0,0.13814232158311252,0.32251784555483454,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.21401252159691,0.0,0.64203756479073,0.0,0.14210240356091092,0.3288989833441488,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.21406114812279783,0.0,0.6421834443683935,0.0,0.14215103008679875,0.3292234479775038,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.20291082201763852,0.0,0.6087324660529155,0.0,0.13100070398163943,0.30878217607614106,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.21004593739629707,0.0,0.6301378121888912,0.0,0.138135819360298,0.3217607614103396,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.21398451049851097,0.0,0.6419535314955329,0.0,0.1420743924625119,0.3281418991996539,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.21404470337501982,0.0,0.6421341101250595,0.0,0.14213458533902074,0.32846636383300887,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.20268526976384119,0.0,0.6080558092915236,0.0,0.1307751517278421,0.30586199437594636,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.20976915841180432,0.0,0.629307475235413,0.0,0.13785904037580526,0.3187324248323599,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.2136797721995833,0.0,0.6410393165987499,0.0,0.14176965416358422,0.32511356262167423,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.21379314544524863,0.0,0.6413794363357459,0.0,0.14188302740924957,0.3254380272550292,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.20345308833085643,0.0,0.6103592649925693,0.0,0.13154297029485734,0.3107289638762708,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.21057803929000996,0.0,0.6317341178700299,0.0,0.1386679212540109,0.3237075492104694,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.21453160420751852,0.0,0.6435948126225556,0.0,0.14262148617151943,0.33008868699978366,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.2145802240450343,0.0,0.6437406721351029,0.0,0.14267010600903524,0.33041315163313867,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.20345450312006577,0.0,0.6103635093601973,0.0,0.13154438508406668,0.3106208089984858,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.21057930707342135,0.0,0.6317379212202641,0.0,0.13866918903742226,0.3235993943326844,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.21453295567861697,0.0,0.6435988670358509,0.0,0.1426228376426179,0.3299805321219987,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.21458158220450477,0.0,0.6437447466135143,0.0,0.14267146416850568,0.3303049967553537,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.2034377137275748,0.0,0.6103131411827244,0.0,0.13152759569157574,0.30986372485399094,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.21057280485060678,0.0,0.6317184145518203,0.0,0.1386626868146077,0.3228423101881895,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.21450494458021793,0.0,0.6435148337406538,0.0,0.14259482654421884,0.3292234479775038,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.21456513745672676,0.0,0.6436954123701802,0.0,0.14265501942072767,0.32954791261085875,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.20321445208467523,0.0,0.6096433562540257,0.0,0.13130433404867614,0.30694354315379624,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.21030010973546168,0.0,0.6309003292063851,0.0,0.1383899916994626,0.3198139736102098,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.21418959476999186,0.0,0.6425687843099755,0.0,0.14227947673399277,0.3261951113995241,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.21430296801565715,0.0,0.6429089040469714,0.0,0.14239284997965806,0.32651957603287907,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.20345308833085643,0.0,0.6103592649925693,0.0,0.13154297029485734,0.3107289638762708,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.21057803929000996,0.0,0.6317341178700299,0.0,0.1386679212540109,0.3237075492104694,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.21453160420751852,0.0,0.6435948126225556,0.0,0.14262148617151943,0.33008868699978366,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.2145802240450343,0.0,0.6437406721351029,0.0,0.14267010600903524,0.33041315163313867,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.20345450312006577,0.0,0.6103635093601973,0.0,0.13154438508406668,0.3106208089984858,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.21057930707342135,0.0,0.6317379212202641,0.0,0.13866918903742226,0.3235993943326844,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.21453295567861697,0.0,0.6435988670358509,0.0,0.1426228376426179,0.3299805321219987,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.21458158220450477,0.0,0.6437447466135143,0.0,0.14267146416850568,0.3303049967553537,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.2034377137275748,0.0,0.6103131411827244,0.0,0.13152759569157574,0.30986372485399094,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.21057280485060678,0.0,0.6317184145518203,0.0,0.1386626868146077,0.3228423101881895,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.21450494458021793,0.0,0.6435148337406538,0.0,0.14259482654421884,0.3292234479775038,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.21456513745672676,0.0,0.6436954123701802,0.0,0.14265501942072767,0.32954791261085875,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.20321445208467523,0.0,0.6096433562540257,0.0,0.13130433404867614,0.30694354315379624,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.21030010973546168,0.0,0.6309003292063851,0.0,0.1383899916994626,0.3198139736102098,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.21418959476999186,0.0,0.6425687843099755,0.0,0.14227947673399277,0.3261951113995241,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.1,0.21430296801565715,0.0,0.6429089040469714,0.0,0.14239284997965806,0.32651957603287907,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.199324166360097,0.0,0.597972499080291,0.0,0.12741404832409792,0.29396495781959764,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.20648546842994794,0.0,0.6194564052898438,0.0,0.13457535039394886,0.30597014925373134,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.21005180934251,0.0,0.63015542802753,0.0,0.13814169130651094,0.31202682240969065,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.21005180934251,0.0,0.63015542802753,0.0,0.13814169130651094,0.3122431321652607,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.199324166360097,0.0,0.597972499080291,0.0,0.12741404832409792,0.29396495781959764,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.20648546842994794,0.0,0.6194564052898438,0.0,0.13457535039394886,0.30597014925373134,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.21005180934251,0.0,0.63015542802753,0.0,0.13814169130651094,0.31202682240969065,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.21005180934251,0.0,0.63015542802753,0.0,0.13814169130651094,0.3122431321652607,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.199326145864386,0.0,0.5979784375931579,0.0,0.1274160278283869,0.29385680294181266,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.20648546842994794,0.0,0.6194564052898438,0.0,0.13457535039394886,0.30586199437594636,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.21005180934251,0.0,0.63015542802753,0.0,0.13814169130651094,0.31191866753190567,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.21005180934251,0.0,0.63015542802753,0.0,0.13814169130651094,0.3121349772874757,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.19924025463584008,0.0,0.5977207639075203,0.0,0.127330136599841,0.2929915639195328,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.20641119712211384,0.0,0.6192335913663415,0.0,0.13450107908611475,0.30499675535366644,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.21004024613009517,0.0,0.6301207383902855,0.0,0.13813012809409608,0.3110534285096258,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.21004024613009517,0.0,0.6301207383902855,0.0,0.13813012809409608,0.3112697382651958,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.1998510580700333,0.0,0.5995531742100999,0.0,0.12794094003403422,0.2950465065974475,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.20701233588425763,0.0,0.6210370076527729,0.0,0.13510221784825854,0.3070516980315812,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.2105722434242169,0.0,0.6317167302726507,0.0,0.13866212538821782,0.31310837118754054,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.2105722434242169,0.0,0.6317167302726507,0.0,0.13866212538821782,0.31332468094311056,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.1998510580700333,0.0,0.5995531742100999,0.0,0.12794094003403422,0.2950465065974475,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.20701233588425763,0.0,0.6210370076527729,0.0,0.13510221784825854,0.3070516980315812,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.2105722434242169,0.0,0.6317167302726507,0.0,0.13866212538821782,0.31310837118754054,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.2105722434242169,0.0,0.6317167302726507,0.0,0.13866212538821782,0.31332468094311056,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.19985303757432227,0.0,0.5995591127229668,0.0,0.1279429195383232,0.29493835171966254,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.20701233588425763,0.0,0.6210370076527729,0.0,0.13510221784825854,0.30694354315379624,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.2105722434242169,0.0,0.6317167302726507,0.0,0.13866212538821782,0.31300021630975555,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.2105722434242169,0.0,0.6317167302726507,0.0,0.13866212538821782,0.3132165260653256,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.19976943695667412,0.0,0.5993083108700223,0.0,0.12785931892067504,0.2940731126973827,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.2069421484457712,0.0,0.6208264453373136,0.0,0.13503203040977213,0.3060783041315163,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.21055006870050372,0.0,0.6316502061015111,0.0,0.13863995066450463,0.3121349772874757,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.21055006870050372,0.0,0.6316502061015111,0.0,0.13863995066450463,0.31235128704304566,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.1998510580700333,0.0,0.5995531742100999,0.0,0.12794094003403422,0.2950465065974475,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.20701233588425763,0.0,0.6210370076527729,0.0,0.13510221784825854,0.3070516980315812,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.2105722434242169,0.0,0.6317167302726507,0.0,0.13866212538821782,0.31310837118754054,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.2105722434242169,0.0,0.6317167302726507,0.0,0.13866212538821782,0.31332468094311056,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.1998510580700333,0.0,0.5995531742100999,0.0,0.12794094003403422,0.2950465065974475,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.20701233588425763,0.0,0.6210370076527729,0.0,0.13510221784825854,0.3070516980315812,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.2105722434242169,0.0,0.6317167302726507,0.0,0.13866212538821782,0.31310837118754054,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.2105722434242169,0.0,0.6317167302726507,0.0,0.13866212538821782,0.31332468094311056,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.19985303757432227,0.0,0.5995591127229668,0.0,0.1279429195383232,0.29493835171966254,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.20701233588425763,0.0,0.6210370076527729,0.0,0.13510221784825854,0.30694354315379624,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.2105722434242169,0.0,0.6317167302726507,0.0,0.13866212538821782,0.31300021630975555,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.2105722434242169,0.0,0.6317167302726507,0.0,0.13866212538821782,0.3132165260653256,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.19976943695667412,0.0,0.5993083108700223,0.0,0.12785931892067504,0.2940731126973827,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.2069421484457712,0.0,0.6208264453373136,0.0,0.13503203040977213,0.3060783041315163,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.21055006870050372,0.0,0.6316502061015111,0.0,0.13863995066450463,0.3121349772874757,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,42,0.7,0.2,0.21055006870050372,0.0,0.6316502061015111,0.0,0.13863995066450463,0.31235128704304566,R-Fuse rule v1
R-Fuse,rgb_only,1,1337,0.0,0.0,0.11216198682892313,0.0,0.33638025596613935,0.00010570452062999894,0.0,0.0,
R-Fuse,dual_only,1,1337,0.0,0.0,0.22255718476323536,0.0,0.667671554289706,0.0,0.11039519793431223,1.0,
R-Fuse,g1a_gateA,1,1337,0.0,0.0,0.16649586459599494,0.0,0.4993818892673548,0.00010570452062999894,0.05433387776707181,0.10596026490066225,
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.20616912444531346,0.0,0.6184016688153104,0.00010570452062999894,0.09400713761639033,0.2027894842464379,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.2068564330290097,0.0,0.6204635945663991,0.00010570452062999894,0.09469444620008656,0.2039935781657636,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.2068564330290097,0.0,0.6204635945663991,0.00010570452062999894,0.09469444620008656,0.2039935781657636,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.2068564330290097,0.0,0.6204635945663991,0.00010570452062999894,0.09469444620008656,0.2039935781657636,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.20583223246528495,0.0,0.6173909928752249,0.00010570452062999894,0.09367024563636182,0.1827212522576761,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.20657331954800354,0.0,0.6196142541233807,0.00010570452062999894,0.0944113327190804,0.18392534617700182,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.20657331954800354,0.0,0.6196142541233807,0.00010570452062999894,0.0944113327190804,0.18392534617700182,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.20657331954800354,0.0,0.6196142541233807,0.00010570452062999894,0.0944113327190804,0.18392534617700182,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.20531242480307288,0.0,0.6158315698885887,0.00010570452062999894,0.09315043797414975,0.16827212522576762,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.20590051001790918,0.0,0.6175958255330976,0.00010570452062999894,0.09373852318898605,0.1694762191450933,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.20590051001790918,0.0,0.6175958255330976,0.00010570452062999894,0.09373852318898605,0.1694762191450933,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.20590051001790918,0.0,0.6175958255330976,0.00010570452062999894,0.09373852318898605,0.1694762191450933,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.20382393340662294,0.0,0.6113660956992388,0.00010570452062999894,0.09166194657769981,0.15171583383503914,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.20426491390324045,0.0,0.6126890371890914,0.00010570452062999894,0.09210292707431732,0.15291992775436483,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.20426491390324045,0.0,0.6126890371890914,0.00010570452062999894,0.09210292707431732,0.15291992775436483,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.20426491390324045,0.0,0.6126890371890914,0.00010570452062999894,0.09210292707431732,0.15291992775436483,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.21397822536153857,0.0,0.6418289715639858,0.00010570452062999894,0.10181623853261544,0.23299217338952438,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.2145262173032559,0.0,0.6434729473891377,0.00010570452062999894,0.10236423047433278,0.2341962673088501,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.2145262173032559,0.0,0.6434729473891377,0.00010570452062999894,0.10236423047433278,0.2341962673088501,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.2145262173032559,0.0,0.6434729473891377,0.00010570452062999894,0.10236423047433278,0.2341962673088501,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.213656452216641,0.0,0.6408636521292931,0.00010570452062999894,0.10149446538771788,0.21202087096126832,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.21412280409464923,0.0,0.6422627077633177,0.00010570452062999894,0.1019608172657261,0.21322496488059403,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.21412280409464923,0.0,0.6422627077633177,0.00010570452062999894,0.1019608172657261,0.21322496488059403,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.21412280409464923,0.0,0.6422627077633177,0.00010570452062999894,0.1019608172657261,0.21322496488059403,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.21286738297148222,0.0,0.6384964443938167,0.00010570452062999894,0.10070539614255909,0.19686935580975315,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.2133785399459238,0.0,0.6400299153171414,0.00010570452062999894,0.10121655311700066,0.19807344972907887,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.2133785399459238,0.0,0.6400299153171414,0.00010570452062999894,0.10121655311700066,0.19807344972907887,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.2133785399459238,0.0,0.6400299153171414,0.00010570452062999894,0.10121655311700066,0.19807344972907887,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.21191124995917965,0.0,0.635628045356909,0.00010570452062999894,0.09974926313025652,0.177001806140879,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.21257203409354372,0.0,0.6376103977600012,0.00010570452062999894,0.10041004726462059,0.1782059000602047,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.21257203409354372,0.0,0.6376103977600012,0.00010570452062999894,0.10041004726462059,0.1782059000602047,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.21257203409354372,0.0,0.6376103977600012,0.00010570452062999894,0.10041004726462059,0.1782059000602047,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.21439886073710304,0.0,0.6430908776906792,0.00010570452062999894,0.10223687390817991,0.23509933774834438,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.21499220254996845,0.0,0.6448709031292754,0.00010570452062999894,0.10283021572104532,0.23630343166767007,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.21499220254996845,0.0,0.6448709031292754,0.00010570452062999894,0.10283021572104532,0.23630343166767007,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.21499220254996845,0.0,0.6448709031292754,0.00010570452062999894,0.10283021572104532,0.23630343166767007,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.21414394209548226,0.0,0.6423261217658168,0.00010570452062999894,0.10198195526655914,0.2141280353200883,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.2146035836442474,0.0,0.6437050464121122,0.00010570452062999894,0.10244159681532426,0.215332129239414,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.2146035836442474,0.0,0.6437050464121122,0.00010570452062999894,0.10244159681532426,0.215332129239414,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.2146035836442474,0.0,0.6437050464121122,0.00010570452062999894,0.10244159681532426,0.215332129239414,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.21335468442367123,0.0,0.6399583487503837,0.00010570452062999894,0.1011926975947481,0.19897652016857315,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.2138131444933565,0.0,0.6413337289594395,0.00010570452062999894,0.10165115766443338,0.20018061408789886,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.2138131444933565,0.0,0.6413337289594395,0.00010570452062999894,0.10165115766443338,0.20018061408789886,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.2138131444933565,0.0,0.6413337289594395,0.00010570452062999894,0.10165115766443338,0.20018061408789886,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.21253299984964757,0.0,0.6374932950283128,0.00010570452062999894,0.10037101302072444,0.17800521774031708,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.21323503503705277,0.0,0.6395994005905283,0.00010570452062999894,0.10107304820812964,0.1792093116596428,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.21323503503705277,0.0,0.6395994005905283,0.00010570452062999894,0.10107304820812964,0.1792093116596428,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.03,0.21323503503705277,0.0,0.6395994005905283,0.00010570452062999894,0.10107304820812964,0.1792093116596428,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.05,0.2054262979749131,0.0,0.6161731894041094,0.00010570452062999894,0.09326431114598997,0.17208508930363234,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.05,0.20613112865073788,0.0,0.6182876814315836,0.00010570452062999894,0.09396914182181475,0.17288781858318283,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.05,0.20613112865073788,0.0,0.6182876814315836,0.00010570452062999894,0.09396914182181475,0.17288781858318283,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.05,0.20613112865073788,0.0,0.6182876814315836,0.00010570452062999894,0.09396914182181475,0.17288781858318283,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.05,0.20537484063766642,0.0,0.6160188173923693,0.00010570452062999894,0.09321285380874329,0.1660646197070038,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.05,0.2061351284727594,0.0,0.6182996808976482,0.00010570452062999894,0.09397314164383626,0.16686734898655428,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.05,0.2061351284727594,0.0,0.6182996808976482,0.00010570452062999894,0.09397314164383626,0.16686734898655428,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.05,0.2061351284727594,0.0,0.6182996808976482,0.00010570452062999894,0.09397314164383626,0.16686734898655428,R-Fuse rule v1
R-Fuse,rfuse_rule_v1,1,1337,0.5,0.05,0.20469661996189414,0.0,0.6139841553650525,0.00010570452062999894,0.09253463313297101,0.1524182219546458,R-Fuse rule v1
